Age_Group,Athlete_Country,Athlete_CountryCode,Athlete_ID,Athlete_Name,Competition,Competition_Group,Competition_ID,Date_of_Birth,End_Date,Event,Gender,Heat,last_updated,Personal_Best,Position,Ranking,Result,Round,Row_id,Stadium,Start_Date,Venue,Venue_Country,Venue_CountryCode
,Liberia,LBR,men/117969,Emmanuel Matadi,33rd Olympic Games,Olympic Games,13079218,15/04/1991 00:00,11/08/2024 00:00,100m,Men,Heat 7,08/09/2024 07:12,,4,OW,10.08,Heats,17517082,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,men/26077,,33rd Olympic Games,Olympic Games,13079218,,11/08/2024 00:00,4 x 100m,Men,Heat 2,08/09/2024 07:13,,7,OW,38.97,Heats,17518418,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,men/340908,Joe Fahnbulleh,33rd Olympic Games,Olympic Games,13079218,11/09/2001 00:00,11/08/2024 00:00,200m,Men,,08/09/2024 07:12,,7,OW,20.15,,17517149,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,men/340908,Joe Fahnbulleh,33rd Olympic Games,Olympic Games,13079218,11/09/2001 00:00,11/08/2024 00:00,200m,Men,Heat 1,08/09/2024 07:12,,1,OW,20.2,Heats,17517200,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,men/340908,Joe Fahnbulleh,33rd Olympic Games,Olympic Games,13079218,11/09/2001 00:00,11/08/2024 00:00,200m,Men,Heat 3,08/09/2024 07:12,,2,OW,20.12,Semifinals,17517168,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,women/134510,Destiny Smith-Barnett,33rd Olympic Games,Olympic Games,13079218,26/07/1996 00:00,11/08/2024 00:00,100m,Women,Heat 2,08/09/2024 07:13,,8,OW,11.99,Heats,17518756,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,women/158740,Thelma Davies,33rd Olympic Games,Olympic Games,13079218,08/05/2000 00:00,11/08/2024 00:00,100m,Women,Heat 1,08/09/2024 07:13,,9,OW,12.05,Heats,17518748,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,women/71526,Ebony Morrison,33rd Olympic Games,Olympic Games,13079218,28/12/1994 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 1,08/09/2024 07:13,,,OW,,Semifinals,17519515,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,women/71526,Ebony Morrison,33rd Olympic Games,Olympic Games,13079218,28/12/1994 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 2,08/09/2024 07:13,,1,OW,12.82,Repechage Round,17519539,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Liberia,LBR,women/71526,Ebony Morrison,33rd Olympic Games,Olympic Games,13079218,28/12/1994 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 2,08/09/2024 07:13,,6,OW,12.93,Heats,17519566,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Libya,LBA,men/325958,Ahmed Essabai,33rd Olympic Games,Olympic Games,13079218,25/06/2000 00:00,11/08/2024 00:00,100m,Men,Prelim 4,08/09/2024 07:12,,8,OW,11.89,Preliminary round,17517126,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,men/143438,Edis Matusevičius,33rd Olympic Games,Olympic Games,13079218,30/06/1996 00:00,11/08/2024 00:00,Javelin Throw,Men,Qualification,08/09/2024 07:13,,21,OW,79.4,Qualification,17518313,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,men/276952,Martynas Alekna,33rd Olympic Games,Olympic Games,13079218,25/08/2000 00:00,11/08/2024 00:00,Discus Throw,Men,Qualification,08/09/2024 07:12,,28,OW,58.66,Qualification,17518232,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,men/323469,Mykolas Alekna,33rd Olympic Games,Olympic Games,13079218,28/09/2002 00:00,11/08/2024 00:00,Discus Throw,Men,,08/09/2024 07:12,,2,OW,69.97,,17518194,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,men/323469,Mykolas Alekna,33rd Olympic Games,Olympic Games,13079218,28/09/2002 00:00,11/08/2024 00:00,Discus Throw,Men,Qualification,08/09/2024 07:12,,1,OW,67.47,Qualification,17518205,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,men/85860,Andrius Gudžius,33rd Olympic Games,Olympic Games,13079218,14/02/1991 00:00,11/08/2024 00:00,Discus Throw,Men,,08/09/2024 07:12,,8,OW,66.55,,17518200,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,men/85860,Andrius Gudžius,33rd Olympic Games,Olympic Games,13079218,14/02/1991 00:00,11/08/2024 00:00,Discus Throw,Men,Qualification,08/09/2024 07:12,,10,OW,64.07,Qualification,17518214,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/128852,Diana Zagainova,33rd Olympic Games,Olympic Games,13079218,20/06/1997 00:00,11/08/2024 00:00,Triple Jump,Women,Qualification,08/09/2024 07:13,,30,OW,12.86,Qualification,17519864,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/203405,Gabija Galvydytė,33rd Olympic Games,Olympic Games,13079218,17/01/2000 00:00,11/08/2024 00:00,800m,Women,Heat 1,08/09/2024 07:13,,4,OW,02:00.7,Repechage Round,17519093,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/203405,Gabija Galvydytė,33rd Olympic Games,Olympic Games,13079218,17/01/2000 00:00,11/08/2024 00:00,800m,Women,Heat 6,08/09/2024 07:13,PB,4,OW,01:59.2,Heats,17519166,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/46274,Airinė Palšytė,33rd Olympic Games,Olympic Games,13079218,13/07/1992 00:00,11/08/2024 00:00,High Jump,Women,Qualification,08/09/2024 07:13,,15,OW,1.88,Qualification,17519715,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/57362,Dovilė Kilty,33rd Olympic Games,Olympic Games,13079218,14/07/1993 00:00,11/08/2024 00:00,Triple Jump,Women,Qualification,08/09/2024 07:13,,25,OW,13.64,Qualification,17519859,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/78149,Liveta Jasiūnaitė,33rd Olympic Games,Olympic Games,13079218,26/07/1994 00:00,11/08/2024 00:00,Javelin Throw,Women,Qualification,08/09/2024 07:13,,25,OW,58.35,Qualification,17520032,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/78230,Modesta Morauskaitė,33rd Olympic Games,Olympic Games,13079218,02/10/1995 00:00,11/08/2024 00:00,400m,Women,Heat 1,08/09/2024 07:13,SB,8,OW,52,Heats,17519018,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/78230,Modesta Morauskaitė,33rd Olympic Games,Olympic Games,13079218,02/10/1995 00:00,11/08/2024 00:00,400m,Women,Heat 2,08/09/2024 07:13,SB,4,OW,51.33,Repechage Round,17518993,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Lithuania,LTU,women/78376,Ieva Gumbs,33rd Olympic Games,Olympic Games,13079218,23/11/1994 00:00,11/08/2024 00:00,Discus Throw,Women,Qualification,08/09/2024 07:13,,22,OW,60.37,Qualification,17519941,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Luxembourg,LUX,men/139169,Bob Bertemes,33rd Olympic Games,Olympic Games,13079218,24/05/1993 00:00,11/08/2024 00:00,Shot Put,Men,Qualification,08/09/2024 07:12,,17,OW,20.27,Qualification,17518178,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Luxembourg,LUX,men/331287,Ruben Querinjean,33rd Olympic Games,Olympic Games,13079218,22/12/2001 00:00,11/08/2024 00:00,3000m Steeplechase,Men,Heat 1,08/09/2024 07:12,,9,OW,08:28.0,Heats,17517765,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Luxembourg,LUX,women/137355,Patrizia van der Weken,33rd Olympic Games,Olympic Games,13079218,12/11/1999 00:00,11/08/2024 00:00,100m,Women,Heat 1,08/09/2024 07:13,,2,OW,11.14,Heats,17518741,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Luxembourg,LUX,women/137355,Patrizia van der Weken,33rd Olympic Games,Olympic Games,13079218,12/11/1999 00:00,11/08/2024 00:00,100m,Women,Heat 2,08/09/2024 07:13,,4,OW,11.13,Semifinals,17518725,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Luxembourg,LUX,women/80469,Vera Hoffmann,33rd Olympic Games,Olympic Games,13079218,02/11/1996 00:00,11/08/2024 00:00,1500m,Women,Heat 1,08/09/2024 07:13,,12,OW,04:07.6,Heats,17519244,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Luxembourg,LUX,women/80469,Vera Hoffmann,33rd Olympic Games,Olympic Games,13079218,02/11/1996 00:00,11/08/2024 00:00,1500m,Women,Heat 2,08/09/2024 07:13,,10,OW,04:11.3,Repechage Round,17519230,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Madagascar,MAD,men/221805,Rija Vatomanga Gardiner,33rd Olympic Games,Olympic Games,13079218,09/12/1999 00:00,11/08/2024 00:00,100m,Men,Prelim 3,08/09/2024 07:12,PB,6,OW,10.82,Preliminary round,17517116,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Madagascar,MAD,women/271448,Sidonie Fiadanantsoa,33rd Olympic Games,Olympic Games,13079218,30/04/1999 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 1,08/09/2024 07:13,,5,OW,12.92,Heats,17519557,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Madagascar,MAD,women/271448,Sidonie Fiadanantsoa,33rd Olympic Games,Olympic Games,13079218,30/04/1999 00:00,11/08/2024 00:00,100m Hurdles,Women,Heat 3,08/09/2024 07:13,,6,OW,13.12,Repechage Round,17519551,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Malawi,MAW,women/388222,Asimenye Simwaka,33rd Olympic Games,Olympic Games,13079218,08/08/1997 00:00,11/08/2024 00:00,100m,Women,Heat 1,08/09/2024 07:13,,8,OW,11.91,Heats,17518747,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Malawi,MAW,women/388222,Asimenye Simwaka,33rd Olympic Games,Olympic Games,13079218,08/08/1997 00:00,11/08/2024 00:00,100m,Women,Prelim 4,08/09/2024 07:13,,2,OW,11.78,Preliminary round,17518840,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Malaysia,MAS,men/322906,Muhd Azeem Fahmi,33rd Olympic Games,Olympic Games,13079218,29/04/2004 00:00,11/08/2024 00:00,100m,Men,Heat 2,08/09/2024 07:12,,9,OW,10.45,Heats,17517043,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Malaysia,MAS,men/322906,Muhd Azeem Fahmi,33rd Olympic Games,Olympic Games,13079218,29/04/2004 00:00,11/08/2024 00:00,100m,Men,Prelim 1,08/09/2024 07:12,,2,OW,10.42,Preliminary round,17517098,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Maldives,MDV,men/328490,Adam Ibadulla,33rd Olympic Games,Olympic Games,13079218,13/01/2002 00:00,11/08/2024 00:00,100m,Men,Prelim 4,08/09/2024 07:12,PB,5,OW,10.55,Preliminary round,17517123,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mali,MLI,men/215851,Fode Sissoko,33rd Olympic Games,Olympic Games,13079218,09/10/1996 00:00,11/08/2024 00:00,100m,Men,Prelim 5,08/09/2024 07:12,,4,OW,10.66,Preliminary round,17517130,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Malta,MLT,men/320726,Beppe Grillo,33rd Olympic Games,Olympic Games,13079218,25/06/2003 00:00,11/08/2024 00:00,100m,Men,Prelim 6,08/09/2024 07:12,,5,OW,10.69,Preliminary round,17517139,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Marshall Islands,MHL,men/892586,William Reed,33rd Olympic Games,Olympic Games,13079218,21/07/2005 00:00,11/08/2024 00:00,100m,Men,Prelim 1,08/09/2024 07:12,PB,6,OW,11.29,Preliminary round,17517102,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mauritania,MTN,women/676413,Salam Bouha Ahamdy,33rd Olympic Games,Olympic Games,13079218,30/08/2000 00:00,11/08/2024 00:00,100m,Women,Prelim 1,08/09/2024 07:13,PB,8,OW,13.71,Preliminary round,17518819,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mauritius,MRI,men/366020,Noah Bibi,33rd Olympic Games,Olympic Games,13079218,21/08/2000 00:00,11/08/2024 00:00,100m,Men,Heat 7,08/09/2024 07:12,,6,OW,10.19,Heats,17517084,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mauritius,MRI,men/366020,Noah Bibi,33rd Olympic Games,Olympic Games,13079218,21/08/2000 00:00,11/08/2024 00:00,100m,Men,Prelim 3,08/09/2024 07:12,,1,OW,10.27,Preliminary round,17517111,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mauritius,MRI,women/195353,Marie Perrier,33rd Olympic Games,Olympic Games,13079218,30/03/1995 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,SB,54,OW,02:34:56,,17519411,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/122727,Diego Del Real,33rd Olympic Games,Olympic Games,13079218,06/03/1994 00:00,11/08/2024 00:00,Hammer Throw,Men,Qualification,08/09/2024 07:12,,22,OW,72.1,Qualification,17518270,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/138220,José Luis Doctor,33rd Olympic Games,Olympic Games,13079218,14/06/1996 00:00,11/08/2024 00:00,20km Race Walk,Men,,08/09/2024 07:13,,,OW,,,17518393,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/147226,Ricardo Ortiz,33rd Olympic Games,Olympic Games,13079218,07/02/1995 00:00,11/08/2024 00:00,20km Race Walk,Men,,08/09/2024 07:13,,14,OW,01:20:27,,17518360,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/147342,Noel Ali Chama,33rd Olympic Games,Olympic Games,13079218,15/09/1997 00:00,11/08/2024 00:00,20km Race Walk,Men,,08/09/2024 07:13,,13,OW,01:20:19,,17518359,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/163052,Jesús López,33rd Olympic Games,Olympic Games,13079218,02/08/1997 00:00,11/08/2024 00:00,800m,Men,Heat 1,08/09/2024 07:12,,8,OW,01:50.4,Semifinals,17517361,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/163052,Jesús López,33rd Olympic Games,Olympic Games,13079218,02/08/1997 00:00,11/08/2024 00:00,800m,Men,Heat 2,08/09/2024 07:12,,1,OW,01:45.1,Repechage Round,17517387,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/163052,Jesús López,33rd Olympic Games,Olympic Games,13079218,02/08/1997 00:00,11/08/2024 00:00,800m,Men,Heat 6,08/09/2024 07:12,,5,OW,01:45.8,Heats,17517462,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/166688,Uziel Muñoz,33rd Olympic Games,Olympic Games,13079218,08/09/1995 00:00,11/08/2024 00:00,Shot Put,Men,,08/09/2024 07:12,,8,OW,20.88,,17518157,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/166688,Uziel Muñoz,33rd Olympic Games,Olympic Games,13079218,08/09/1995 00:00,11/08/2024 00:00,Shot Put,Men,Qualification,08/09/2024 07:12,,8,OW,21.22,Qualification,17518169,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/270579,Erik Portillo,33rd Olympic Games,Olympic Games,13079218,05/10/2000 00:00,11/08/2024 00:00,High Jump,Men,Qualification,08/09/2024 07:12,,15,OW,2.2,Qualification,17518003,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/30233,,33rd Olympic Games,Olympic Games,13079218,,11/08/2024 00:00,Marathon Race Walk Mixed Relay,Men,,08/09/2024 07:13,PB,5,OW,02:52:38,,17518473,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,men/90549,Edgar Rivera,33rd Olympic Games,Olympic Games,13079218,13/02/1991 00:00,11/08/2024 00:00,High Jump,Men,Qualification,08/09/2024 07:12,,15,OW,2.2,Qualification,17518005,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/127904,Cecilia Tamayo,33rd Olympic Games,Olympic Games,13079218,04/03/1997 00:00,11/08/2024 00:00,100m,Women,Heat 6,08/09/2024 07:13,,5,OW,11.39,Heats,17518789,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/127904,Cecilia Tamayo,33rd Olympic Games,Olympic Games,13079218,04/03/1997 00:00,11/08/2024 00:00,200m,Women,Heat 2,08/09/2024 07:13,,7,OW,23.65,Heats,17518920,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/127904,Cecilia Tamayo,33rd Olympic Games,Olympic Games,13079218,04/03/1997 00:00,11/08/2024 00:00,200m,Women,Heat 3,08/09/2024 07:13,,5,OW,23.49,Repechage Round,17518898,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/136871,Paola Morán,33rd Olympic Games,Olympic Games,13079218,25/02/1997 00:00,11/08/2024 00:00,400m,Women,Heat 3,08/09/2024 07:13,,3,OW,51.04,Heats,17519028,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/136871,Paola Morán,33rd Olympic Games,Olympic Games,13079218,25/02/1997 00:00,11/08/2024 00:00,400m,Women,Heat 3,08/09/2024 07:13,,6,OW,50.73,Semifinals,17518981,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/160047,Alma Cortes,33rd Olympic Games,Olympic Games,13079218,26/12/1997 00:00,11/08/2024 00:00,5000m,Women,Heat 1,08/09/2024 07:13,,18,OW,15:45.3,Heats,17519310,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/169349,Citlali Moscote,33rd Olympic Games,Olympic Games,13079218,15/04/1995 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,SB,27,OW,02:30:03,,17519384,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/174566,Alegna Gonzalez,33rd Olympic Games,Olympic Games,13079218,02/01/1999 00:00,11/08/2024 00:00,20km Race Walk,Women,,08/09/2024 07:13,,5,OW,01:27:14,,17520066,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/59566,Laura Galván,33rd Olympic Games,Olympic Games,13079218,05/10/1991 00:00,11/08/2024 00:00,5000m,Women,Heat 2,08/09/2024 07:13,SB,11,OW,15:05.2,Heats,17519323,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/69111,Ilse Guerrero,33rd Olympic Games,Olympic Games,13079218,24/03/1993 00:00,11/08/2024 00:00,20km Race Walk,Women,,08/09/2024 07:13,,39,OW,01:37:10,,17520100,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/70296,Margarita Hernández,33rd Olympic Games,Olympic Games,13079218,03/12/1985 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,SB,63,OW,02:37:24,,17519420,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mexico,MEX,women/71119,Alejandra Ortega,33rd Olympic Games,Olympic Games,13079218,08/07/1994 00:00,11/08/2024 00:00,20km Race Walk,Women,,08/09/2024 07:13,,24,OW,01:31:58,,17520085,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Moldova,MDA,men/115502,Serghei Marghiev,33rd Olympic Games,Olympic Games,13079218,06/11/1992 00:00,11/08/2024 00:00,Hammer Throw,Men,Qualification,08/09/2024 07:12,,18,OW,73.46,Qualification,17518266,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Moldova,MDA,men/137307,Andrian Mardare,33rd Olympic Games,Olympic Games,13079218,20/06/1995 00:00,11/08/2024 00:00,Javelin Throw,Men,,08/09/2024 07:13,,12,OW,80.1,,17518292,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Moldova,MDA,men/137307,Andrian Mardare,33rd Olympic Games,Olympic Games,13079218,20/06/1995 00:00,11/08/2024 00:00,Javelin Throw,Men,Qualification,08/09/2024 07:13,SB,9,OW,84.13,Qualification,17518301,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Moldova,MDA,women/134966,Alexandra Emilianov,33rd Olympic Games,Olympic Games,13079218,19/09/1999 00:00,11/08/2024 00:00,Discus Throw,Women,,08/09/2024 07:13,,11,OW,58.08,,17519918,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Moldova,MDA,women/134966,Alexandra Emilianov,33rd Olympic Games,Olympic Games,13079218,19/09/1999 00:00,11/08/2024 00:00,Discus Throw,Women,Qualification,08/09/2024 07:13,,6,OW,64.33,Qualification,17519925,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Moldova,MDA,women/135622,Dimitriana Bezede,33rd Olympic Games,Olympic Games,13079218,12/04/1994 00:00,11/08/2024 00:00,Shot Put,Women,Qualification,08/09/2024 07:13,,27,OW,16.35,Qualification,17519903,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Moldova,MDA,women/36003,Zalina Marghieva,33rd Olympic Games,Olympic Games,13079218,05/02/1988 00:00,11/08/2024 00:00,Hammer Throw,Women,Qualification,08/09/2024 07:13,,22,OW,67.84,Qualification,17519985,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Monaco,MON,women/148059,Marie Charlotte Gastaud,33rd Olympic Games,Olympic Games,13079218,30/11/1999 00:00,11/08/2024 00:00,100m,Women,Prelim 4,08/09/2024 07:13,PB,6,OW,12.41,Preliminary round,17518844,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mongolia,MGL,men/40331,Ser-Od Bat-Ochir,33rd Olympic Games,Olympic Games,13079218,07/10/1981 00:00,11/08/2024 00:00,Marathon,Men,,08/09/2024 07:12,,71,OW,02:42:33,,17517730,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mongolia,MGL,women/120022,Munkhzaya Bayartsogt,33rd Olympic Games,Olympic Games,13079218,10/10/1993 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,,48,OW,02:33:27,,17519405,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Mongolia,MGL,women/171020,Khishigsaikhan Galdabrakh,33rd Olympic Games,Olympic Games,13079218,28/08/1990 00:00,11/08/2024 00:00,Marathon,Women,,08/09/2024 07:13,,47,OW,02:33:26,,17519404,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Montenegro,MNE,men/118949,Darko Pešić,33rd Olympic Games,Olympic Games,13079218,30/11/1992 00:00,11/08/2024 00:00,100m,Men,Prelim 2,08/09/2024 07:12,,6,OW,11.85,Preliminary round,17517109,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/122437,Othmane El Goumri,33rd Olympic Games,Olympic Games,13079218,28/05/1992 00:00,11/08/2024 00:00,Marathon,Men,,08/09/2024 07:12,,18,OW,02:10:06,,17517677,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/141856,Zouhair Talbi,33rd Olympic Games,Olympic Games,13079218,08/04/1995 00:00,11/08/2024 00:00,Marathon,Men,,08/09/2024 07:12,,35,OW,02:11:51,,17517694,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/149585,Soufiane El Bakkali,33rd Olympic Games,Olympic Games,13079218,07/01/1996 00:00,11/08/2024 00:00,3000m Steeplechase,Men,,08/09/2024 07:12,SB,1,OW,08:06.1,,17517741,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/149585,Soufiane El Bakkali,33rd Olympic Games,Olympic Games,13079218,07/01/1996 00:00,11/08/2024 00:00,3000m Steeplechase,Men,Heat 1,08/09/2024 07:12,,1,OW,08:17.9,Heats,17517757,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/165328,Abdellatif El Guesse,33rd Olympic Games,Olympic Games,13079218,27/02/1993 00:00,11/08/2024 00:00,800m,Men,Heat 1,08/09/2024 07:12,,,OW,,Repechage Round,17517386,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/165328,Abdellatif El Guesse,33rd Olympic Games,Olympic Games,13079218,27/02/1993 00:00,11/08/2024 00:00,800m,Men,Heat 1,08/09/2024 07:12,,5,OW,01:46.9,Heats,17517417,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/182561,Mohammed Tindoufti,33rd Olympic Games,Olympic Games,13079218,12/03/1993 00:00,11/08/2024 00:00,3000m Steeplechase,Men,,08/09/2024 07:12,,12,OW,08:14.8,,17517752,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/182561,Mohammed Tindoufti,33rd Olympic Games,Olympic Games,13079218,12/03/1993 00:00,11/08/2024 00:00,3000m Steeplechase,Men,Heat 2,08/09/2024 07:12,PB,1,OW,08:10.6,Heats,17517769,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/222136,Mouhcine Outalha,33rd Olympic Games,Olympic Games,13079218,15/12/1998 00:00,11/08/2024 00:00,Marathon,Men,,08/09/2024 07:12,,,OW,,,17517732,Stade de France,01/08/2024 00:00,Paris,France,FRA
,Morocco,MAR,men/262883,Anass Essayi,33rd Olympic Games,Olympic Games,13079218,18/05/2001 00:00,11/08/2024 00:00,1500m,Men,Heat 1,08/09/2024 07:12,,4,OW,03:36.4,Heats,17517532,Stade de France,01/08/2024 00:00,Paris,France,FRA
