Heat ID,Heat No,Wave Count,Jumps Count,Wave Factor,Jump Factor,Heatsheet ID,Category,Sailor Name,Sail Number,Total Wave,Total Jump,Total Points,Position,Type,Score,Counting
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,T,0.62,No
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,T,1.50,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,T,0.88,No
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,F,1.50,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,B ,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Linde,G-1316,4.0,3.0,7.0,3,F,1.45,No
1663_1a,1a,2,2,1,1,1663_1a,856,Argyropoulou,GRE-111,1.38,2.95,4.33,4,Wave,0.50,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Argyropoulou,GRE-111,1.38,2.95,4.33,4,Wave,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Argyropoulou,GRE-111,1.38,2.95,4.33,4,Wave,0.88,Yes
1663_1a,1a,2,2,1,1,1663_1a,856,Argyropoulou,GRE-111,1.38,2.95,4.33,4,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Argyropoulou,GRE-111,1.38,2.95,4.33,4,F,0.50,No
1663_1a,1a,2,2,1,1,1663_1a,856,Argyropoulou,GRE-111,1.38,2.95,4.33,4,F,2.95,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Pasquale,E-229,6.0,6.74,12.74,1,Wave,3.00,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Pasquale,E-229,6.0,6.74,12.74,1,Wave,3.00,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Pasquale,E-229,6.0,6.74,12.74,1,Wave,0.88,No
1663_2a,2a,2,2,1,1,1663_2a,856,Pasquale,E-229,6.0,6.74,12.74,1,Wave,1.75,No
1663_2a,2a,2,2,1,1,1663_2a,856,Pasquale,E-229,6.0,6.74,12.74,1,T,2.12,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Pasquale,E-229,6.0,6.74,12.74,1,F,0.62,No
1663_2a,2a,2,2,1,1,1663_2a,856,Pasquale,E-229,6.0,6.74,12.74,1,F,3.00,No
1663_2a,2a,2,2,1,1,1663_2a,856,Pasquale,E-229,6.0,6.74,12.74,1,F,4.62,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Brødholt,NOR-500,3.76,7.77,11.53,2,Wave,1.38,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Brødholt,NOR-500,3.76,7.77,11.53,2,Wave,2.38,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Brødholt,NOR-500,3.76,7.77,11.53,2,Wave,1.38,No
1663_2a,2a,2,2,1,1,1663_2a,856,Brødholt,NOR-500,3.76,7.77,11.53,2,P,4.12,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Brødholt,NOR-500,3.76,7.77,11.53,2,F,0.50,No
1663_2a,2a,2,2,1,1,1663_2a,856,Brødholt,NOR-500,3.76,7.77,11.53,2,T,2.58,No
1663_2a,2a,2,2,1,1,1663_2a,856,Brødholt,NOR-500,3.76,7.77,11.53,2,F,3.65,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Kolpikova Bala,ESP-1010,3.12,1.62,4.74,3,Wave,1.00,No
1663_2a,2a,2,2,1,1,1663_2a,856,Kolpikova Bala,ESP-1010,3.12,1.62,4.74,3,Wave,0.62,No
1663_2a,2a,2,2,1,1,1663_2a,856,Kolpikova Bala,ESP-1010,3.12,1.62,4.74,3,Wave,1.62,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Kolpikova Bala,ESP-1010,3.12,1.62,4.74,3,Wave,1.50,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Kolpikova Bala,ESP-1010,3.12,1.62,4.74,3,Wave,1.50,No
1663_2a,2a,2,2,1,1,1663_2a,856,Kolpikova Bala,ESP-1010,3.12,1.62,4.74,3,F,0.50,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Kolpikova Bala,ESP-1010,3.12,1.62,4.74,3,T,1.12,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Meijer,H-69,1.38,0.5,1.88,4,Wave,0.50,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Meijer,H-69,1.38,0.5,1.88,4,Wave,0.88,Yes
1663_2a,2a,2,2,1,1,1663_2a,856,Meijer,H-69,1.38,0.5,1.88,4,B ,0.40,No
1663_2a,2a,2,2,1,1,1663_2a,856,Meijer,H-69,1.38,0.5,1.88,4,B ,0.50,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,Wave,3.38,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,Wave,3.25,No
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,Wave,2.62,No
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,Wave,4.50,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,Wave,3.00,No
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,B ,4.82,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,F,1.25,No
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,F,2.00,No
1663_3a,3a,2,2,1,1,1663_3a,856,Katz,SUI-678,7.88,7.82,15.7,1,F,3.00,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,Wave,1.62,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,Wave,1.62,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,Wave,1.38,No
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,Wave,1.50,No
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,F,0.50,No
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,F,2.25,No
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,P,0.50,No
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,F,2.72,No
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,F,0.50,No
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,T,1.62,No
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,F,3.67,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Wermeister,F-293,3.24,6.17,9.41,2,T,2.50,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,Wave,2.25,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,Wave,0.62,No
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,Wave,1.12,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,F,2.50,No
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,T,1.88,No
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,T,0.62,No
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,F,3.00,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,F,3.00,No
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,T,3.00,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Piccaglia,E-19,3.37,6.0,9.37,3,F,2.00,No
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,Wave,1.38,No
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,Wave,0.62,No
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,Wave,2.12,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,Wave,1.38,No
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,Wave,1.50,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,F,2.88,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,B ,0.50,Yes
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,B ,0.50,No
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,B ,0.50,No
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,F,0.50,No
1663_3a,3a,2,2,1,1,1663_3a,856,Behrens,G-209,3.62,3.38,7.0,4,F,1.38,No
1663_4a,4a,2,2,1,1,1663_4a,856,Kiefer Quintana,G-59,9.5,10.45,19.95,1,Wave,4.38,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Kiefer Quintana,G-59,9.5,10.45,19.95,1,Wave,5.12,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Kiefer Quintana,G-59,9.5,10.45,19.95,1,Wave,3.25,No
1663_4a,4a,2,2,1,1,1663_4a,856,Kiefer Quintana,G-59,9.5,10.45,19.95,1,F,4.05,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Kiefer Quintana,G-59,9.5,10.45,19.95,1,B ,5.62,No
1663_4a,4a,2,2,1,1,1663_4a,856,Kiefer Quintana,G-59,9.5,10.45,19.95,1,B ,6.40,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Erpenstein,G-3,6.0,8.57,14.57,2,Wave,2.62,No
1663_4a,4a,2,2,1,1,1663_4a,856,Erpenstein,G-3,6.0,8.57,14.57,2,Wave,2.75,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Erpenstein,G-3,6.0,8.57,14.57,2,Wave,2.38,No
1663_4a,4a,2,2,1,1,1663_4a,856,Erpenstein,G-3,6.0,8.57,14.57,2,Wave,3.25,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Erpenstein,G-3,6.0,8.57,14.57,2,Wave,1.38,No
1663_4a,4a,2,2,1,1,1663_4a,856,Erpenstein,G-3,6.0,8.57,14.57,2,F,3.55,No
1663_4a,4a,2,2,1,1,1663_4a,856,Erpenstein,G-3,6.0,8.57,14.57,2,F,4.62,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Erpenstein,G-3,6.0,8.57,14.57,2,P,3.95,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Bang Wittrup,D-82,5.38,6.2,11.58,3,Wave,1.12,No
1663_4a,4a,2,2,1,1,1663_4a,856,Bang Wittrup,D-82,5.38,6.2,11.58,3,Wave,0.50,No
1663_4a,4a,2,2,1,1,1663_4a,856,Bang Wittrup,D-82,5.38,6.2,11.58,3,Wave,3.50,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Bang Wittrup,D-82,5.38,6.2,11.58,3,Wave,1.88,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Bang Wittrup,D-82,5.38,6.2,11.58,3,Wave,1.62,No
1663_4a,4a,2,2,1,1,1663_4a,856,Bang Wittrup,D-82,5.38,6.2,11.58,3,F,4.20,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Bang Wittrup,D-82,5.38,6.2,11.58,3,T,2.00,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Bang Wittrup,D-82,5.38,6.2,11.58,3,T,1.25,No
1663_4a,4a,2,2,1,1,1663_4a,856,Perello Aznar,ESP,2.76,4.1,6.86,4,Wave,0.88,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Perello Aznar,ESP,2.76,4.1,6.86,4,Wave,0.50,No
1663_4a,4a,2,2,1,1,1663_4a,856,Perello Aznar,ESP,2.76,4.1,6.86,4,Wave,1.88,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Perello Aznar,ESP,2.76,4.1,6.86,4,F,3.10,Yes
1663_4a,4a,2,2,1,1,1663_4a,856,Perello Aznar,ESP,2.76,4.1,6.86,4,T,1.00,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,Wave,1.25,No
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,Wave,4.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,Wave,3.38,No
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,Wave,5.12,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,Wave,5.12,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,F,0.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,F,4.75,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,B ,0.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,T,3.95,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,B ,0.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,B ,0.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Degrieck,B-5,10.24,8.7,18.94,1,B ,0.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Pasquale,E-229,9.0,4.88,13.88,2,Wave,3.00,No
1663_5a,5a,2,2,1,1,1663_5a,856,Pasquale,E-229,9.0,4.88,13.88,2,Wave,5.25,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Pasquale,E-229,9.0,4.88,13.88,2,Wave,2.00,No
1663_5a,5a,2,2,1,1,1663_5a,856,Pasquale,E-229,9.0,4.88,13.88,2,Wave,3.75,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Pasquale,E-229,9.0,4.88,13.88,2,F,3.38,No
1663_5a,5a,2,2,1,1,1663_5a,856,Pasquale,E-229,9.0,4.88,13.88,2,F,4.00,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Pasquale,E-229,9.0,4.88,13.88,2,T,0.88,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,Wave,2.50,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,Wave,1.38,No
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,Wave,1.88,No
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,Wave,3.38,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,Wave,1.00,No
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,F,3.33,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,B ,0.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,F,3.12,No
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,B ,0.62,No
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,T,1.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,B ,2.12,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Sniady,POL-1111,5.88,5.45,11.33,3,P,0.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Bode,G-132,3.88,1.62,5.5,4,Wave,1.50,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Bode,G-132,3.88,1.62,5.5,4,Wave,0.88,No
1663_5a,5a,2,2,1,1,1663_5a,856,Bode,G-132,3.88,1.62,5.5,4,Wave,0.62,No
1663_5a,5a,2,2,1,1,1663_5a,856,Bode,G-132,3.88,1.62,5.5,4,Wave,2.38,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Bode,G-132,3.88,1.62,5.5,4,F,1.00,No
1663_5a,5a,2,2,1,1,1663_5a,856,Bode,G-132,3.88,1.62,5.5,4,F,1.62,Yes
1663_5a,5a,2,2,1,1,1663_5a,856,Bode,G-132,3.88,1.62,5.5,4,F,0.50,No
1663_5a,5a,2,2,1,1,1663_5a,856,Bode,G-132,3.88,1.62,5.5,4,F,0.50,No
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,Wave,0.50,No
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,Wave,2.62,No
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,Wave,4.00,No
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,Wave,0.62,No
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,Wave,4.25,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,Wave,4.50,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,F,5.12,No
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,P,3.00,No
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,P,5.50,No
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,B ,6.38,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Offringa,ARU-91,8.75,12.26,21.01,1,F,5.88,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Morales Navarro,E-737,8.37,7.0,15.37,2,Wave,5.12,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Morales Navarro,E-737,8.37,7.0,15.37,2,Wave,2.25,No
1663_6a,6a,2,2,1,1,1663_6a,856,Morales Navarro,E-737,8.37,7.0,15.37,2,Wave,3.25,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Morales Navarro,E-737,8.37,7.0,15.37,2,B ,1.75,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Morales Navarro,E-737,8.37,7.0,15.37,2,F,5.25,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Morales Navarro,E-737,8.37,7.0,15.37,2,B ,0.62,No
1663_6a,6a,2,2,1,1,1663_6a,856,Brødholt,NOR-500,6.0,6.5,12.5,3,Wave,2.88,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Brødholt,NOR-500,6.0,6.5,12.5,3,Wave,0.50,No
1663_6a,6a,2,2,1,1,1663_6a,856,Brødholt,NOR-500,6.0,6.5,12.5,3,Wave,0.62,No
1663_6a,6a,2,2,1,1,1663_6a,856,Brødholt,NOR-500,6.0,6.5,12.5,3,Wave,3.12,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Brødholt,NOR-500,6.0,6.5,12.5,3,F,1.75,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Brødholt,NOR-500,6.0,6.5,12.5,3,P,4.75,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Brødholt,NOR-500,6.0,6.5,12.5,3,T,1.62,No
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,Wave,0.75,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,Wave,0.50,No
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,Wave,0.50,No
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,Wave,1.12,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,F,1.88,No
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,B ,0.50,No
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,F,3.38,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,B ,0.50,Yes
1663_6a,6a,2,2,1,1,1663_6a,856,Hunter,F-181,1.87,3.88,5.75,4,B ,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Kiefer Quintana,G-59,10.0,10.0,20.0,1,Wave,3.62,No
1663_7a,7a,2,2,1,1,1663_7a,856,Kiefer Quintana,G-59,10.0,10.0,20.0,1,Wave,2.38,No
1663_7a,7a,2,2,1,1,1663_7a,856,Kiefer Quintana,G-59,10.0,10.0,20.0,1,Wave,3.00,No
1663_7a,7a,2,2,1,1,1663_7a,856,Kiefer Quintana,G-59,10.0,10.0,20.0,1,Wave,5.88,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Kiefer Quintana,G-59,10.0,10.0,20.0,1,Wave,4.12,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Kiefer Quintana,G-59,10.0,10.0,20.0,1,F,3.38,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Kiefer Quintana,G-59,10.0,10.0,20.0,1,B ,6.62,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,Wave,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,Wave,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,Wave,4.00,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,Wave,1.00,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,Wave,1.25,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,Wave,1.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,Wave,3.88,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,Wave,2.25,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,F,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,F,4.00,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,F,1.62,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,B ,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Katz,SUI-678,7.88,8.5,16.38,2,B ,4.50,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Pasquale,E-229,7.74,3.88,11.62,3,Wave,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Pasquale,E-229,7.74,3.88,11.62,3,Wave,2.62,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Pasquale,E-229,7.74,3.88,11.62,3,Wave,5.12,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Pasquale,E-229,7.74,3.88,11.62,3,F,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Pasquale,E-229,7.74,3.88,11.62,3,F,2.88,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Pasquale,E-229,7.74,3.88,11.62,3,T,1.00,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Pasquale,E-229,7.74,3.88,11.62,3,B ,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,Wave,3.12,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,Wave,1.12,No
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,Wave,1.00,No
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,Wave,1.75,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,F,4.57,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,B ,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,B ,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,B ,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,B ,0.50,No
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,B ,0.50,Yes
1663_7a,7a,2,2,1,1,1663_7a,856,Morales Navarro,E-737,4.87,5.07,9.94,4,B ,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,Wave,2.88,No
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,Wave,6.00,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,Wave,3.38,No
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,Wave,1.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,Wave,5.88,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,Wave,3.00,No
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,F,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,P,3.95,No
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,F,5.00,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,P,5.03,Yes
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,B ,0.50,No
1663_8a,8a,2,2,1,1,1663_8a,856,Offringa,ARU-91,11.88,10.03,21.91,1,F,4.12,No
